type,seq,mac,rssi,rate,noise_floor,fft_gain,agc_gain,channel,local_timestamp,sig_len,rx_state,len,first_word,data
CSI_DATA,15124,1a:00:00:00:00:00,-68,11,-95,26,54,13,174288731,47,0,512,0,"[0,0,0,0,0,0,0,0,0,0,3,7,3,7,2,8,2,8,1,8,1,8,2,8,2,7,2,8,3,8,3,9,4,10,4,10,4,11,4,11,4,12,4,12,4,12,4,13,4,13,5,13,5,13,6,13,6,12,6,12,6,11,5,12,4,12,3,13,2,15,0,16,-1,17,-1,18,-2,19,-1,18,-1,19,-1,19,0,19,0,20,0,20,0,20,1,20,1,20,1,21,2,22,2,24,3,24,4,25,5,24,6,24,7,23,8,21,8,20,8,18,6,18,5,17,3,19,0,20,-2,22,-4,23,-4,24,-5,24,-3,25,-1,25,1,25,3,26,4,27,4,27,4,27,4,27,4,26,3,26,4,25,5,25,6,25,8,25,8,26,10,26,9,26,9,27,8,28,7,29,6,29,4,29,3,27,1,26,2,25,2,24,3,24,5,25,6,26,8,27,9,28,11,29,11,30,12,30,12,31,13,31,13,32,13,32,14,32,15,32,15,32,16,32,16,33,16,34,16,34,15,35,16,34,16,33,16,33,15,32,14,32,13,32,11,31,10,31,10,31,11,31,14,33,17,35,20,36,24,37,-48,27,0,0,19,19,19,19,17,21,15,22,15,25,15,27,15,29,16,32,16,33,16,34,16,35,16,34,17,35,17,35,18,36,19,37,19,37,19,38,17,37,15,36,16,35,15,33,18,31,19,29,21,28,23,27,25,27,26,27,27,27,28,26,28,26,28,25,29,24,29,23,31,21,33,19,32,17,32,15,30,13,28,12,26,12,24,12,24,15,24,18,24,21,25,24,26,23,26,24,27,21,28,20,29,19,31,18,31,18,32,18,32,16,33,15,33,15,33,14,34,14,34,14,34,13,33,13,32,12,31,12,32,13,33,14,35,16,37,18,38,20,38,22,37,23,35,23,32,22,29,22,28,20,27,18,29,16,31,14,33,13,35,11,36,11,38,11,38,12,38,13,38,14,37,15,37,15,36,15,37,14,37,12,37,12,37,11,37,11,36,12,37,15,37,17,35,19,33,21,29,21,25,20,23,18,21,17,23,17,24,16,26,17,28,17,28,18,29,18,29,18,28,18,28,18,27,18,28,18,28,19,28,18,28,18,27,17,27,16,26,16,25,15,24,15,24,14,24,14,0,0,0,0,0,0,0,0]"
CSI_DATA,15125,1a:00:00:00:00:00,-68,11,-95,26,54,13,174299731,47,0,512,0,"[0,0,0,0,0,0,0,0,0,0,6,2,6,2,6,2,6,2,7,2,7,2,8,2,8,2,8,3,8,3,8,4,9,5,9,5,9,6,9,7,9,7,9,8,9,9,9,10,10,10,10,10,10,11,10,11,10,11,10,11,10,11,10,12,10,12,11,11,12,11,12,11,13,11,13,12,13,12,14,13,14,14,13,15,13,16,12,17,10,19,9,19,8,20,7,20,6,21,7,21,7,21,8,21,8,22,9,22,9,23,9,23,8,22,7,21,7,20,6,20,7,19,8,20,8,20,9,21,9,22,9,23,9,23,8,24,7,25,7,26,7,27,7,27,6,28,5,28,4,27,3,26,2,25,2,24,1,23,2,24,2,23,4,24,5,25,6,26,7,28,7,29,6,30,6,30,6,29,6,28,6,27,6,26,6,26,6,27,7,27,7,28,6,30,5,31,3,33,2,34,0,35,0,35,-1,35,-1,34,0,34,1,35,2,34,3,36,4,36,4,38,4,39,4,39,4,39,4,39,4,39,4,38,4,38,4,37,4,35,4,35,4,34,4,34,4,35,4,35,5,36,5,37,5,37,-18,51,0,0,-4,34,-4,34,-3,33,-2,33,-1,33,-1,33,0,34,0,35,0,35,0,35,0,35,-1,35,-1,35,-1,36,-1,37,-1,39,-1,40,-2,40,-2,40,-2,40,-2,40,-2,38,-2,39,-2,38,-3,39,-3,39,-4,39,-6,39,-7,38,-8,37,-9,37,-9,37,-8,37,-8,37,-7,38,-6,38,-5,37,-5,37,-4,36,-4,35,-4,33,-3,32,-2,32,0,32,1,32,2,33,1,34,1,34,1,35,0,36,-1,37,-2,37,-3,37,-5,37,-6,36,-7,35,-9,34,-10,33,-11,34,-11,34,-11,35,-11,36,-9,36,-7,36,-6,36,-4,36,-3,37,-2,38,-2,39,-2,40,-2,40,-2,40,-2,39,-2,38,-2,38,-3,37,-4,37,-6,37,-8,38,-10,39,-11,39,-13,39,-14,38,-16,37,-16,36,-17,35,-18,34,-18,32,-18,32,-18,31,-17,32,-17,32,-18,33,-19,34,-20,34,-22,35,-22,34,-22,33,-20,31,-19,29,-19,28,-19,27,-19,27,-19,26,-21,26,-22,26,-25,25,-27,23,-28,21,-29,18,-30,16,-31,14,-31,14,-31,13,-31,14,-31,15,-29,15,-29,15,-28,14,-27,13,-27,11,-27,10,-27,10,0,0,0,0,0,0,0,0]"
CSI_DATA,15126,1a:00:00:00:00:00,-68,11,-95,26,54,13,174310731,47,0,512,0,"[0,0,0,0,0,0,0,0,0,0,8,4,8,4,7,4,7,4,6,5,6,5,6,5,7,5,8,5,8,4,9,4,10,3,10,3,11,3,11,3,12,4,12,5,12,6,12,6,12,6,13,5,13,4,14,3,14,2,14,2,14,2,13,3,13,3,13,5,13,7,14,9,14,11,14,11,14,13,15,11,15,12,16,11,16,10,17,10,17,11,17,11,17,12,17,12,18,13,19,13,20,14,21,13,22,13,23,11,24,10,23,8,23,7,21,5,20,4,18,5,17,6,17,8,16,11,16,14,16,17,16,17,17,18,18,16,20,15,22,14,24,13,24,13,25,13,25,13,24,14,23,14,22,14,23,13,23,12,24,11,26,8,26,8,27,6,27,7,27,8,27,10,27,13,26,15,25,17,24,17,22,17,22,16,21,14,23,13,24,11,26,10,28,8,29,8,30,8,30,8,31,9,31,9,32,10,33,10,34,10,34,9,34,8,34,8,34,7,33,9,33,10,33,11,33,12,33,11,32,10,32,10,32,10,32,11,33,12,32,12,31,13,32,12,32,11,34,8,36,6,38,4,40,2,16,52,0,0,26,-9,26,-9,26,-6,26,-3,28,0,29,3,31,4,33,6,34,7,35,8,36,8,36,8,37,7,38,6,39,5,41,4,41,5,41,6,40,7,38,9,38,6,36,7,36,2,36,0,36,-2,37,-5,37,-5,37,-5,37,-5,37,-5,36,-5,36,-4,36,-6,35,-7,35,-11,34,-14,32,-17,30,-19,27,-19,24,-19,24,-18,23,-16,26,-14,29,-11,32,-9,35,-7,35,-8,36,-7,34,-10,33,-11,32,-13,31,-15,31,-17,31,-18,31,-18,30,-19,30,-19,30,-20,30,-20,30,-19,29,-19,29,-19,28,-19,27,-20,28,-20,29,-20,32,-19,35,-19,38,-19,40,-19,40,-18,40,-16,38,-15,35,-13,33,-13,31,-13,30,-16,29,-19,29,-22,29,-24,29,-25,30,-26,31,-25,32,-24,32,-23,33,-21,32,-22,31,-22,30,-23,28,-26,28,-26,27,-28,27,-27,29,-25,31,-23,34,-20,35,-17,37,-13,34,-11,32,-9,30,-10,27,-10,27,-12,27,-13,27,-14,28,-15,29,-14,30,-14,30,-13,31,-13,31,-12,31,-11,31,-11,31,-12,30,-13,30,-14,29,-14,28,-15,27,-14,26,-14,26,-13,25,-12,25,-12,0,0,0,0,0,0,0,0]"
CSI_DATA,15127,1a:00:00:00:00:00,-68,11,-95,26,54,13,174323228,47,0,512,0,"[0,0,0,0,0,0,0,0,0,0,9,-3,9,-3,8,-3,7,-3,7,-3,6,-2,6,-2,6,-2,7,-2,7,-2,8,-2,9,-3,10,-3,10,-3,10,-3,10,-3,10,-2,10,-2,11,-2,11,-2,12,-2,13,-2,13,-3,13,-4,13,-4,12,-4,13,-4,13,-4,15,-4,16,-4,16,-4,17,-5,17,-5,17,-7,17,-7,17,-7,18,-7,20,-6,21,-4,22,-3,21,-1,21,1,21,1,20,2,21,1,22,1,24,0,25,-1,26,-3,26,-4,25,-4,24,-4,22,-4,20,-4,19,-4,19,-4,20,-4,21,-4,22,-3,23,-2,23,-2,23,-1,23,-2,23,-3,24,-4,25,-6,27,-6,28,-6,28,-5,28,-3,27,-2,26,-1,25,0,24,0,25,-1,24,-2,26,-5,26,-6,28,-7,29,-8,31,-7,32,-6,30,-5,29,-4,26,-4,23,-5,22,-7,21,-9,22,-11,23,-13,25,-13,27,-14,28,-13,30,-12,30,-11,31,-10,31,-10,32,-10,32,-12,32,-13,32,-16,31,-18,32,-20,32,-23,33,-24,34,-25,33,-24,33,-23,32,-22,31,-21,31,-20,31,-20,31,-19,31,-19,29,-19,28,-20,27,-21,26,-21,27,-24,29,-26,32,-29,34,-33,47,-31,0,0,22,-14,22,-14,21,-15,20,-16,21,-18,22,-19,23,-21,24,-22,26,-22,27,-23,27,-24,28,-25,27,-26,26,-27,26,-30,26,-32,26,-33,26,-34,26,-33,25,-31,24,-30,23,-27,23,-27,22,-26,22,-28,23,-30,24,-31,25,-32,26,-31,26,-30,25,-29,25,-27,23,-27,22,-27,21,-28,21,-29,20,-29,18,-30,16,-29,14,-27,13,-27,12,-27,11,-28,11,-29,11,-30,10,-30,9,-31,8,-32,7,-33,5,-33,6,-34,6,-35,9,-35,11,-35,14,-33,16,-31,16,-30,17,-29,16,-30,15,-31,13,-32,11,-32,8,-33,6,-33,5,-34,4,-35,4,-37,4,-38,4,-40,3,-41,2,-40,1,-40,0,-37,0,-35,1,-33,3,-31,5,-31,6,-32,6,-34,6,-37,7,-39,8,-42,10,-42,12,-41,14,-39,15,-37,16,-34,16,-32,15,-33,13,-32,12,-35,10,-36,11,-38,11,-40,13,-40,15,-39,15,-36,15,-33,13,-30,10,-27,8,-26,6,-25,6,-27,5,-29,7,-31,8,-33,11,-32,14,-32,16,-29,18,-27,19,-26,19,-25,19,-26,18,-27,17,-28,16,-29,15,-29,13,-29,13,-28,13,-27,14,-26,15,-24,15,-24,0,0,0,0,0,0,0,0]"
CSI_DATA,15128,1a:00:00:00:00:00,-68,11,-95,26,54,13,174335188,47,0,512,0,"[0,0,0,0,0,0,0,0,0,0,2,-4,2,-4,2,-5,2,-5,2,-6,1,-6,2,-7,2,-7,2,-7,2,-8,3,-8,3,-9,4,-9,4,-9,5,-9,5,-9,5,-10,5,-10,5,-11,6,-11,6,-12,6,-12,6,-12,6,-12,5,-12,4,-12,3,-12,3,-12,4,-12,4,-12,5,-12,6,-12,7,-13,7,-14,7,-15,7,-15,7,-17,8,-17,9,-18,11,-18,12,-18,14,-17,14,-17,15,-17,15,-17,15,-18,15,-19,14,-19,14,-21,13,-22,12,-22,12,-21,11,-20,10,-19,9,-18,8,-18,9,-18,9,-19,10,-19,11,-19,11,-18,11,-18,11,-18,10,-18,10,-19,10,-20,11,-22,12,-23,13,-23,13,-23,13,-22,13,-21,13,-20,13,-18,13,-20,13,-19,11,-22,10,-22,10,-24,10,-26,10,-27,11,-28,11,-26,11,-24,9,-23,7,-20,5,-21,3,-21,3,-23,3,-26,4,-29,6,-31,8,-31,9,-31,10,-30,11,-29,11,-29,11,-30,11,-31,10,-32,8,-33,6,-33,5,-36,4,-37,4,-39,5,-40,5,-40,5,-39,4,-37,3,-34,2,-33,2,-31,2,-30,3,-29,2,-29,3,-28,2,-29,1,-30,1,-33,0,-36,-1,-39,-1,-42,-3,-50,0,0,1,-29,1,-29,0,-29,-2,-29,-3,-30,-4,-31,-3,-33,-1,-34,0,-35,1,-36,1,-37,1,-37,-1,-37,-2,-37,-5,-38,-7,-39,-7,-39,-7,-39,-6,-37,-4,-35,-4,-34,-2,-30,-4,-30,-3,-28,-5,-30,-7,-31,-8,-34,-8,-36,-7,-37,-6,-37,-5,-36,-4,-35,-5,-34,-5,-33,-7,-33,-9,-34,-11,-34,-12,-34,-13,-32,-13,-30,-14,-29,-15,-28,-16,-28,-16,-28,-15,-29,-14,-30,-16,-29,-15,-28,-18,-27,-19,-25,-20,-26,-22,-26,-21,-27,-20,-28,-18,-28,-16,-29,-15,-30,-14,-31,-15,-32,-16,-33,-17,-33,-18,-32,-19,-29,-20,-26,-21,-25,-22,-23,-23,-24,-24,-25,-26,-26,-27,-28,-28,-27,-28,-27,-27,-25,-25,-23,-24,-23,-22,-22,-22,-22,-23,-23,-25,-24,-27,-26,-28,-28,-28,-30,-27,-31,-25,-32,-22,-33,-19,-33,-18,-32,-16,-31,-18,-31,-18,-29,-22,-29,-24,-28,-25,-29,-27,-30,-27,-33,-26,-34,-24,-33,-22,-31,-19,-26,-17,-21,-17,-18,-17,-15,-20,-17,-22,-19,-23,-24,-24,-28,-21,-30,-19,-31,-16,-30,-13,-29,-12,-29,-11,-29,-11,-30,-11,-30,-12,-30,-13,-30,-14,-29,-14,-28,-14,-27,-13,-27,-11,-27,-9,-26,-9,-27,0,0,0,0,0,0,0,0]"
CSI_DATA,15129,1a:00:00:00:00:00,-68,11,-95,26,54,13,174343753,47,0,512,0,"[0,0,0,0,0,0,0,0,0,0,7,-3,7,-3,7,-3,7,-3,7,-3,7,-3,7,-3,7,-3,7,-4,8,-4,8,-4,9,-5,10,-5,10,-5,11,-4,12,-3,12,-2,12,-2,12,-1,12,-1,12,-2,12,-2,13,-3,13,-4,13,-4,14,-4,14,-4,14,-4,15,-3,15,-4,15,-5,15,-5,16,-5,16,-6,17,-6,17,-6,18,-6,19,-6,20,-5,20,-4,21,-3,21,-1,21,0,21,0,21,0,22,0,22,0,23,-1,24,-2,25,-2,24,-3,24,-3,23,-4,22,-4,22,-4,22,-4,22,-4,22,-4,22,-6,23,-6,23,-7,23,-7,23,-7,23,-7,24,-8,24,-8,25,-8,26,-8,27,-7,28,-6,27,-5,27,-4,26,-3,25,-2,25,-4,23,-3,25,-6,25,-7,26,-8,28,-10,29,-9,30,-9,29,-8,28,-8,26,-9,25,-9,24,-11,24,-12,24,-13,24,-14,25,-15,26,-16,28,-15,30,-15,31,-14,32,-12,32,-12,32,-11,30,-12,29,-13,29,-15,27,-16,29,-19,29,-20,30,-21,31,-22,31,-21,31,-20,30,-20,30,-19,31,-19,31,-20,31,-21,30,-22,30,-23,29,-24,29,-25,29,-25,29,-27,29,-28,30,-29,30,-31,38,-38,0,0,27,-23,27,-23,26,-23,25,-24,25,-25,24,-26,23,-27,22,-27,21,-28,20,-29,20,-30,20,-30,20,-30,20,-30,20,-32,20,-32,20,-33,20,-34,20,-33,20,-33,20,-33,20,-32,20,-31,19,-31,19,-32,19,-33,20,-34,21,-35,22,-35,23,-34,23,-32,23,-31,23,-30,21,-29,20,-29,19,-30,18,-30,16,-31,15,-31,13,-31,13,-31,12,-31,10,-31,9,-32,7,-32,5,-32,5,-33,4,-33,4,-34,4,-34,5,-35,6,-36,8,-37,9,-37,11,-37,13,-36,14,-35,14,-34,13,-34,12,-34,10,-34,7,-35,5,-35,3,-36,2,-36,1,-37,1,-38,0,-38,-1,-38,-2,-39,-3,-39,-4,-39,-4,-39,-4,-38,-2,-38,-1,-37,0,-38,1,-38,0,-39,0,-41,0,-42,1,-43,3,-44,5,-43,7,-42,9,-41,9,-39,9,-37,8,-37,7,-35,5,-37,4,-37,5,-39,5,-40,7,-41,8,-41,8,-39,8,-37,7,-35,5,-33,4,-33,3,-32,3,-32,3,-33,4,-33,5,-34,7,-34,9,-34,12,-33,14,-32,16,-30,17,-29,16,-28,16,-28,15,-29,13,-29,13,-29,12,-29,12,-29,12,-28,13,-28,15,-27,15,-27,0,0,0,0,0,0,0,0]"
CSI_DATA,15130,1a:00:00:00:00:00,-68,11,-95,26,54,13,174354731,47,0,512,0,"[0,0,0,0,0,0,0,0,0,0,-7,-2,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-8,-1,-8,0,-9,-1,-10,0,-10,-1,-11,-1,-11,-1,-12,-2,-12,-2,-12,-3,-13,-4,-13,-5,-13,-5,-13,-5,-14,-5,-14,-4,-15,-4,-15,-4,-14,-4,-13,-4,-12,-4,-11,-5,-11,-6,-12,-7,-13,-8,-13,-8,-14,-9,-15,-10,-16,-11,-16,-11,-17,-12,-18,-12,-18,-13,-18,-14,-17,-15,-16,-16,-15,-16,-13,-17,-14,-17,-14,-17,-16,-17,-17,-18,-18,-18,-19,-18,-18,-17,-17,-16,-15,-15,-13,-13,-11,-13,-10,-12,-10,-14,-11,-15,-13,-17,-14,-18,-15,-19,-15,-20,-15,-20,-16,-21,-17,-21,-18,-20,-18,-20,-18,-20,-18,-21,-17,-21,-15,-22,-14,-22,-14,-22,-13,-21,-14,-21,-15,-20,-16,-21,-17,-21,-17,-22,-17,-24,-16,-26,-16,-27,-14,-27,-13,-27,-11,-25,-9,-24,-9,-23,-9,-23,-11,-24,-13,-24,-15,-26,-17,-27,-18,-29,-18,-30,-17,-31,-15,-32,-14,-32,-13,-32,-13,-32,-14,-31,-15,-31,-17,-30,-17,-33,-19,-33,-18,-35,-18,-36,-16,-36,-15,-35,-13,-34,-12,-32,-12,-32,-12,-32,-12,-32,-12,-31,-12,-30,-12,-28,-12,-29,-12,-29,-14,-33,-16,-36,-19,-39,-21,-42,-5,-54,0,0,-12,-19,-12,-19,-11,-20,-10,-21,-11,-24,-11,-26,-13,-27,-15,-29,-16,-30,-17,-30,-17,-32,-16,-32,-17,-33,-16,-34,-17,-36,-18,-37,-17,-37,-16,-37,-15,-36,-14,-35,-15,-35,-14,-32,-15,-33,-16,-32,-17,-34,-18,-35,-18,-35,-19,-36,-18,-36,-17,-36,-15,-37,-12,-37,-12,-36,-11,-36,-13,-35,-15,-34,-16,-33,-17,-31,-16,-29,-15,-26,-13,-25,-12,-23,-12,-24,-12,-24,-13,-25,-14,-25,-15,-27,-16,-27,-15,-29,-15,-30,-15,-32,-15,-33,-14,-34,-13,-34,-12,-34,-11,-34,-11,-34,-11,-33,-12,-33,-13,-33,-14,-33,-15,-32,-16,-32,-16,-31,-16,-32,-16,-32,-16,-34,-16,-37,-16,-39,-15,-41,-14,-41,-12,-40,-11,-38,-10,-35,-9,-34,-9,-32,-10,-34,-10,-35,-12,-37,-13,-40,-13,-40,-14,-41,-12,-41,-10,-41,-8,-41,-5,-40,-4,-39,-3,-38,-4,-38,-5,-37,-5,-37,-5,-37,-3,-38,-2,-38,1,-40,3,-41,4,-40,6,-38,7,-35,7,-32,7,-30,7,-29,7,-30,7,-31,7,-33,7,-34,9,-35,10,-35,13,-33,14,-32,16,-30,17,-28,17,-28,17,-28,16,-29,15,-30,15,-30,15,-30,15,-29,16,-27,17,-26,18,-25,18,-25,0,0,0,0,0,0,0,0]"
CSI_DATA,15131,1a:00:00:00:00:00,-68,11,-95,26,54,13,174365731,47,0,512,0,"[0,0,0,0,0,0,0,0,0,0,-7,-3,-7,-3,-7,-3,-7,-2,-7,-2,-6,-2,-7,-2,-6,-2,-7,-3,-7,-3,-9,-3,-10,-3,-11,-4,-12,-4,-12,-5,-12,-5,-12,-6,-12,-6,-12,-6,-12,-6,-14,-5,-14,-5,-15,-4,-15,-4,-15,-4,-15,-3,-15,-3,-15,-3,-16,-4,-16,-5,-16,-5,-15,-6,-16,-6,-15,-6,-17,-6,-17,-5,-18,-6,-20,-6,-20,-8,-20,-10,-19,-11,-18,-12,-18,-13,-17,-13,-18,-14,-18,-14,-20,-13,-21,-12,-23,-11,-24,-9,-23,-8,-22,-7,-21,-6,-19,-5,-18,-5,-18,-5,-19,-7,-19,-8,-20,-10,-20,-12,-20,-13,-19,-13,-20,-11,-20,-10,-22,-9,-23,-8,-24,-9,-25,-10,-25,-12,-24,-13,-23,-13,-22,-14,-21,-13,-20,-13,-22,-11,-21,-10,-24,-8,-25,-6,-27,-7,-29,-7,-30,-9,-31,-10,-29,-11,-27,-11,-25,-10,-22,-8,-22,-6,-21,-4,-24,-3,-26,-2,-29,-3,-31,-3,-32,-4,-33,-5,-33,-7,-32,-8,-32,-8,-32,-8,-33,-7,-33,-5,-34,-4,-34,-1,-37,0,-38,2,-41,1,-42,1,-42,0,-41,-1,-39,-1,-37,0,-36,0,-35,0,-34,-1,-34,-1,-32,-1,-31,-1,-31,0,-31,1,-35,4,-37,6,-41,8,-44,11,-48,-27,0,0,-25,7,-25,7,-25,7,-26,7,-28,7,-30,7,-32,7,-34,7,-35,7,-36,7,-36,7,-37,7,-37,8,-37,9,-38,10,-39,12,-39,12,-40,13,-39,11,-38,10,-37,11,-34,9,-33,11,-31,12,-32,13,-33,15,-34,15,-35,14,-36,13,-37,12,-37,12,-36,11,-35,12,-34,13,-33,15,-31,17,-30,18,-28,20,-26,20,-24,20,-23,20,-23,20,-24,19,-24,19,-25,19,-26,19,-25,21,-24,21,-22,24,-21,25,-22,27,-23,28,-25,28,-27,27,-28,25,-29,22,-29,21,-29,20,-30,21,-29,22,-28,23,-26,25,-23,26,-21,27,-20,28,-19,29,-21,30,-22,31,-23,32,-24,33,-23,33,-23,33,-21,30,-20,28,-19,26,-19,25,-19,25,-19,26,-20,28,-21,31,-23,32,-25,34,-27,33,-28,32,-29,29,-30,26,-29,25,-29,23,-27,25,-25,24,-24,28,-23,29,-24,31,-25,33,-28,33,-30,32,-29,29,-28,25,-24,22,-20,19,-17,19,-15,18,-16,21,-17,23,-19,26,-22,28,-24,27,-26,26,-26,23,-27,20,-27,18,-27,16,-28,16,-28,16,-27,18,-26,19,-25,20,-24,22,-24,21,-24,21,-25,19,-26,17,-26,17,0,0,0,0,0,0,0,0]"
CSI_DATA,15132,1a:00:00:00:00:00,-68,11,-95,26,54,13,174377026,47,0,512,0,"[0,0,0,0,0,0,0,0,0,0,2,12,2,12,1,11,1,10,0,9,0,9,-1,9,-1,9,-1,10,-2,10,-2,10,-2,10,-2,11,-1,11,-2,11,-2,12,-2,12,-2,13,-2,14,-3,15,-3,15,-4,16,-5,16,-5,15,-5,14,-4,13,-4,13,-4,13,-4,13,-5,14,-5,14,-5,15,-5,16,-4,17,-4,17,-4,18,-6,18,-7,19,-9,19,-11,18,-13,17,-14,16,-15,16,-15,16,-16,16,-16,17,-17,18,-18,18,-19,19,-19,19,-19,17,-18,16,-17,15,-16,14,-15,13,-14,14,-14,15,-14,16,-14,17,-14,18,-15,17,-15,17,-17,17,-18,16,-19,17,-21,18,-23,18,-24,19,-24,18,-24,17,-24,16,-22,15,-22,14,-21,12,-22,12,-21,11,-22,12,-23,12,-24,14,-25,16,-25,18,-26,19,-24,19,-23,19,-21,18,-18,17,-18,17,-17,17,-18,17,-19,18,-21,18,-23,18,-24,18,-26,18,-27,18,-28,18,-28,18,-29,18,-29,18,-30,19,-30,20,-31,21,-31,23,-31,24,-31,26,-32,27,-31,26,-30,26,-30,25,-29,24,-29,23,-29,23,-29,23,-28,23,-27,23,-26,22,-27,22,-27,22,-29,22,-31,23,-33,24,-36,25,-40,37,0,0,-25,9,-25,9,-25,10,-24,11,-24,12,-25,14,-26,16,-27,17,-28,18,-29,18,-30,19,-31,19,-31,20,-31,20,-32,22,-33,23,-34,24,-34,25,-34,24,-33,23,-33,22,-32,20,-33,19,-32,17,-34,18,-35,18,-36,19,-37,19,-37,19,-36,18,-36,18,-35,17,-34,17,-33,17,-33,17,-33,17,-32,16,-31,15,-29,13,-28,12,-27,12,-26,13,-26,14,-25,16,-25,18,-24,20,-25,21,-24,22,-25,22,-25,23,-27,23,-29,23,-31,22,-32,21,-33,19,-33,17,-33,16,-32,14,-33,15,-34,15,-34,15,-34,15,-33,16,-31,16,-31,17,-31,18,-32,19,-32,21,-32,22,-32,24,-31,25,-30,26,-29,25,-28,24,-29,22,-29,20,-31,17,-33,15,-35,14,-38,14,-40,14,-42,14,-43,13,-43,12,-42,10,-41,8,-39,7,-37,5,-37,4,-35,2,-36,3,-35,2,-37,2,-39,2,-40,2,-41,2,-40,2,-38,2,-35,3,-32,4,-30,4,-29,5,-30,4,-30,4,-32,2,-33,-1,-34,-3,-34,-6,-34,-7,-32,-9,-32,-11,-31,-12,-31,-12,-32,-12,-32,-12,-32,-12,-31,-12,-31,-11,-29,-12,-28,-13,-27,-14,-25,-16,-26,-16,0,0,0,0,0,0,0,0]"
CSI_DATA,15133,1a:00:00:00:00:00,-68,11,-95,26,54,13,174387815,47,0,512,0,"[0,0,0,0,0,0,0,0,0,0,7,5,7,5,7,5,6,5,6,5,6,6,6,6,7,6,7,5,8,6,9,6,9,6,9,6,9,7,9,7,9,7,9,8,9,8,9,8,10,8,11,8,12,7,12,6,12,6,12,6,12,6,11,7,11,8,11,9,11,11,11,12,11,14,11,14,11,15,13,14,13,15,14,15,15,15,15,15,15,15,14,16,13,16,13,16,13,17,14,17,15,18,16,18,18,17,19,17,20,16,21,15,21,13,20,12,19,11,18,11,16,11,15,14,14,16,14,18,13,20,13,20,13,20,15,19,17,18,19,18,21,17,22,17,23,17,23,18,22,18,21,18,19,19,19,18,19,16,21,15,22,12,24,12,26,10,27,11,28,12,28,15,27,17,25,19,23,20,21,20,19,19,19,18,19,17,20,16,22,14,24,14,27,13,28,14,29,14,29,15,30,15,30,16,31,16,32,16,32,16,34,15,34,13,36,13,37,12,37,13,38,14,37,15,36,16,36,15,35,14,35,13,34,13,34,13,33,14,32,14,31,14,31,14,32,13,34,11,36,9,38,7,41,4,5,55,0,0,28,-3,28,-3,28,-1,28,1,29,3,30,5,31,5,33,5,34,6,35,6,36,6,36,6,37,6,37,6,39,5,41,5,41,6,42,7,41,8,40,8,38,6,35,6,35,2,33,-1,34,-3,35,-5,37,-6,38,-6,39,-6,39,-5,39,-4,38,-3,38,-5,38,-6,37,-10,36,-14,34,-17,32,-19,29,-19,27,-18,27,-16,27,-15,29,-13,31,-12,32,-11,33,-9,33,-10,33,-9,32,-11,32,-12,33,-14,33,-15,34,-16,34,-17,33,-17,32,-17,32,-17,31,-17,32,-18,32,-18,31,-19,30,-20,29,-20,27,-21,28,-21,28,-22,31,-22,33,-23,35,-22,37,-22,37,-20,37,-18,35,-16,32,-14,30,-14,28,-15,27,-17,25,-20,26,-24,27,-27,28,-28,30,-30,31,-28,32,-27,33,-25,33,-23,32,-22,30,-22,29,-24,26,-26,27,-27,25,-28,27,-28,29,-28,32,-26,35,-23,36,-20,36,-18,33,-16,30,-14,28,-14,25,-14,25,-15,25,-16,27,-17,28,-18,29,-18,30,-17,31,-16,31,-14,31,-13,31,-12,31,-13,32,-13,31,-15,31,-16,29,-17,28,-18,27,-17,26,-17,26,-16,25,-15,25,-15,0,0,0,0,0,0,0,0]"
