type,id,mac,rssi,rate,noise_floor,fft_gain,agc_gain,channel,local_timestamp,sig_len,rx_state,len,first_word,data
CSI_DATA,98732,98:4a:6b:31:4a:10,-60,11,-99,-39,56,11,1000388201,83,0,256,0,"[0,0,0,0,0,0,0,0,30,-22,33,-20,37,-15,39,-11,41,-7,43,-7,43,0,41,3,41,9,41,15,41,18,41,20,35,24,37,26,32,30,33,30,33,32,30,32,30,37,26,37,22,37,20,39,18,43,13,45,9,52,7,47,3,50,1,48,0,0,-3,54,-5,48,-5,45,-9,43,-13,37,-13,35,-15,35,-16,32,-20,32,-22,30,-18,26,-20,26,-20,24,-20,22,-20,20,-22,22,-22,20,-26,16,-24,15,-26,13,-28,9,-26,7,-28,5,-24,1,-28,0,-26,-1,-24,-3,-24,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-22,-11,-20,-18,-9,-20,5,-15,18,0,20,16,18,22,3,20,-11,13,-22,-3,-24,-18,-15,-28,0,-18,16,-7,24,13,20,24,5,22,-11,13,-22,-3,-26,-18,-18,-24,-1,-16,15,-5,22,11,24,20,5,20,-9,11,-22,0,0,-16,-7,-18,3,-11,15,1,18,11,13,18,3,15,-7,5,-13,-5,-13,-13,-5,-11,1,-7,9,1,11,7,5,9,0,7,-5,1,-7,-3,-5,-5,-1,-5,1,-1,7,1,5,3,0,5,-1,-1,-3,0,-3,-3,0,-5,1,0,0,0,0,0,0]"
CSI_DATA,98733,98:4a:6b:31:4a:10,-53,11,-99,11,37,11,1000397314,83,0,256,0,"[0,0,0,0,0,0,0,0,-55,-67,-43,-67,-43,-71,-35,-79,-27,-83,-23,-83,-15,-87,-7,-91,-3,-95,3,-91,11,-91,11,-95,15,-99,15,-87,19,-91,27,-87,27,-87,35,-91,39,-91,39,-87,43,-91,47,-87,55,-91,59,-91,59,-91,63,-87,63,-87,67,-79,0,0,79,-71,75,-67,71,-59,79,-63,67,-51,67,-47,71,-47,67,-43,63,-43,67,-43,63,-43,59,-35,59,-39,59,-35,59,-31,63,-31,59,-31,63,-23,59,-23,63,-15,63,-15,59,-11,55,-7,59,-7,63,0,55,0,55,0,55,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-39,3,-35,19,-7,35,19,39,35,19,43,-7,27,-35,0,-43,-31,-35,-43,-11,-35,23,-15,43,15,39,39,15,43,-15,19,-35,-11,-43,-35,-31,-47,3,-31,31,0,43,31,27,43,7,31,-23,7,-43,-23,-35,-39,-7,-43,19,0,0,11,39,35,15,39,-11,23,-27,-7,-31,-27,-23,-27,0,-19,19,0,27,15,23,23,0,15,-15,3,-23,-15,-11,-19,-3,-15,11,-3,19,3,15,7,3,19,-7,0,-11,-7,-11,-11,-3,-7,0,0,7,7,7,11,0,11,-3,0,0,0,0,0,0]"
CSI_DATA,98734,98:4a:6b:31:4a:10,-60,11,-99,-41,56,11,1000406953,83,0,256,0,"[0,0,0,0,0,0,0,0,-33,-17,-31,-21,-29,-25,-29,-29,-25,-33,-23,-37,-19,-39,-15,-41,-11,-43,-9,-43,-5,-45,-1,-45,0,-45,1,-47,5,-45,7,-45,9,-45,13,-45,15,-45,17,-45,19,-43,23,-43,25,-41,29,-41,31,-39,33,-39,37,-37,39,-33,0,0,41,-29,41,-25,41,-21,41,-19,39,-15,39,-13,37,-11,35,-9,35,-9,35,-7,35,-5,33,-5,33,-3,31,-1,33,0,33,1,31,3,31,3,29,7,29,7,29,9,25,11,25,11,21,15,21,17,19,19,15,19,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,7,-11,19,0,23,15,17,23,3,21,-11,9,-21,-5,-23,-19,-13,-23,0,-17,17,-3,23,11,19,21,7,21,-7,11,-21,-5,-23,-19,-13,-23,1,-17,17,-1,23,13,19,23,5,19,-11,7,-21,-7,-23,-19,-9,-21,3,0,0,1,23,13,15,19,1,15,-11,3,-17,-7,-15,-15,-5,-13,5,-5,11,1,11,9,5,11,-1,5,-7,0,-9,-5,-5,-7,0,-5,3,-1,7,1,5,5,1,5,-3,0,-3,-1,-3,-3,-1,-3,1,-1,3,1,3,3,1,0,0,0,0,0,0]"
CSI_DATA,98735,98:4a:6b:31:4a:10,-60,11,-99,-40,56,11,1000417413,83,0,256,0,"[0,0,0,0,0,0,0,0,11,-38,15,-36,19,-32,23,-31,31,-29,32,-25,38,-21,38,-17,42,-13,42,-13,44,-5,46,-3,46,1,46,3,44,9,42,13,40,15,42,23,38,27,42,27,38,27,36,34,36,32,32,40,31,42,25,46,21,46,17,46,0,0,9,46,1,50,0,44,-3,44,-5,38,-5,40,-5,36,-9,36,-11,32,-15,32,-15,29,-15,27,-17,25,-17,25,-23,23,-25,21,-25,19,-23,15,-25,17,-27,11,-25,11,-27,5,-29,7,-27,1,-25,-1,-23,-3,-25,-7,-23,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,-19,-19,-7,-21,5,-15,19,0,25,13,19,23,9,21,-5,15,-19,-1,-27,-17,-17,-23,-5,-21,11,-9,23,5,23,19,13,21,-3,17,-13,0,-19,-11,-19,-21,-7,-21,11,-9,19,3,25,21,15,23,1,15,-15,3,-23,0,0,-19,-9,-23,7,-11,15,1,17,11,9,15,1,13,-9,3,-13,-5,-13,-11,-3,-11,3,-3,7,1,7,9,3,5,0,5,-5,1,-7,-3,-5,-5,-1,-3,0,-1,5,1,3,1,1,3,0,1,-3,0,-3,-3,-3,-1,1,0,0,0,0,0,0]"
CSI_DATA,98736,98:4a:6b:31:4a:10,-60,11,-99,-40,56,11,1000426659,83,0,256,0,"[0,0,0,0,0,0,0,0,-19,32,-21,31,-27,31,-29,29,-34,25,-36,23,-38,21,-40,17,-40,15,-42,11,-44,7,-44,5,-44,3,-44,0,-46,-1,-46,-3,-44,-5,-46,-9,-46,-11,-46,-13,-44,-15,-44,-19,-46,-19,-44,-23,-44,-23,-42,-27,-42,-29,-38,-31,0,0,-34,-36,-32,-36,-29,-36,-29,-34,-25,-34,-21,-34,-19,-34,-17,-32,-15,-32,-15,-32,-15,-29,-13,-31,-13,-31,-11,-31,-7,-31,-7,-31,-5,-31,-3,-31,-3,-29,-1,-31,0,-29,3,-29,3,-27,7,-27,7,-25,9,-23,11,-23,13,-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,17,13,23,0,17,-15,3,-23,-11,-21,-23,-9,-23,5,-13,21,1,25,17,17,25,3,19,-13,5,-25,-9,-23,-23,-9,-23,7,-11,21,3,23,19,15,23,0,15,-15,1,-23,-13,-17,-23,-3,-21,11,-5,23,9,23,0,0,21,-3,9,-17,-1,-19,-13,-11,-17,0,-13,9,-3,15,7,11,13,3,9,-3,3,-9,-3,-9,-7,-3,-9,3,-3,7,1,7,7,3,7,-1,3,-5,0,-5,-3,-3,-5,0,-3,3,0,3,1,3,3,0,1,-1,0,-3,0,0,0,0,0,0]"
CSI_DATA,98737,98:4a:6b:31:4a:10,-60,11,-99,-39,56,11,1000436234,83,0,256,0,"[0,0,0,0,0,0,0,0,35,1,37,7,37,13,35,16,33,20,33,24,30,28,28,33,24,35,20,37,18,39,15,41,11,43,7,43,3,43,1,43,0,45,-3,45,-7,45,-11,45,-13,43,-16,43,-18,43,-22,41,-26,41,-28,37,-33,37,-35,35,0,0,-39,30,-39,24,-39,18,-39,18,-37,15,-37,11,-35,9,-35,7,-35,5,-33,3,-32,1,-32,0,-30,0,-30,-3,-30,-3,-30,-5,-28,-7,-28,-9,-26,-11,-26,-13,-22,-15,-20,-16,-18,-18,-16,-18,-15,-20,-11,-22,-9,-22,-7,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,-15,5,-22,-9,-20,-22,-9,-22,3,-16,18,-1,24,13,20,24,9,24,-7,13,-22,-3,-24,-16,-16,-26,-1,-20,13,-7,22,9,22,22,11,24,-5,13,-20,-1,-24,-16,-16,-24,-1,-20,13,-5,22,9,20,20,9,22,-5,0,0,-1,-22,-13,-15,-18,-3,-15,11,-5,16,5,15,13,5,15,-3,7,-11,-1,-13,-9,-7,-9,0,-7,5,0,9,5,7,7,1,7,-3,1,-7,-1,-5,-3,-3,-3,1,-1,3,1,5,3,1,3,0,1,-1,0,-3,-3,-1,0,0,0,0,0,0]"
CSI_DATA,98738,98:4a:6b:31:4a:10,-60,11,-99,-41,56,11,1000445351,83,0,256,0,"[0,0,0,0,0,0,0,0,0,-37,1,-37,5,-39,9,-39,13,-39,15,-39,19,-37,23,-37,25,-35,27,-33,31,-33,31,-29,33,-29,33,-27,37,-25,37,-23,39,-23,39,-21,41,-19,41,-19,43,-17,45,-15,47,-15,47,-11,47,-11,49,-9,49,-7,51,-5,0,0,49,-1,47,1,45,3,43,3,41,5,39,5,37,7,35,7,35,7,33,9,33,9,31,9,31,9,29,9,29,9,29,11,27,13,27,13,25,13,25,15,23,15,21,17,19,17,17,19,17,19,15,21,13,21,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15,-15,-21,-1,-17,13,-5,21,7,21,21,11,23,-3,15,-19,0,-25,-15,-19,-25,-3,-21,11,-7,23,9,21,21,11,23,-5,11,-21,-3,-23,-19,-15,-23,1,-17,17,-1,23,13,19,23,3,21,-11,5,-23,-9,-21,-21,-9,0,0,-11,19,3,19,15,11,19,-1,11,-11,0,-15,-9,-11,-13,-1,-9,7,-1,11,5,9,9,3,7,-3,3,-9,-3,-7,-7,-3,-5,1,-3,5,1,5,5,1,5,-1,3,-3,0,-3,-3,-1,-3,1,-1,3,1,3,3,1,0,0,0,0,0,0]"
CSI_DATA,98739,98:4a:6b:31:4a:10,-54,11,-99,13,37,11,1000455429,83,0,256,0,"[0,0,0,0,0,0,0,0,-7,-78,0,-82,7,-82,15,-82,30,-78,41,-78,45,-71,52,-67,60,-67,67,-60,71,-56,75,-52,78,-48,82,-41,82,-33,93,-30,86,-26,90,-18,97,-15,97,-11,93,0,97,7,97,7,105,26,101,26,101,26,97,41,93,41,0,0,78,48,82,63,67,60,67,56,60,63,60,60,52,63,48,60,41,67,37,60,30,67,30,60,26,60,26,60,26,63,22,60,15,60,7,63,3,67,3,60,0,60,-11,60,-15,63,-18,56,-15,52,-26,48,-33,45,-33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-33,-18,-41,7,-30,26,-11,45,22,41,37,18,45,-7,30,-37,3,-45,-26,-37,-41,-11,-33,18,-18,45,11,48,33,30,48,0,33,-33,3,-41,-30,-37,-37,-7,-33,18,-22,41,11,45,37,18,41,-11,26,-37,-3,-41,-26,-33,0,0,-33,22,-11,37,22,30,30,11,30,-7,15,-26,-3,-33,-15,-18,-30,3,-18,18,-3,26,7,18,18,3,15,-11,3,-18,-11,-18,-18,-7,-15,3,-7,11,7,15,7,11,7,0,3,-7,0,-15,-7,-3,-11,3,-11,11,-3,11,0,0,0,0,0,0]"
CSI_DATA,98740,98:4a:6b:31:4a:10,-53,11,-99,14,37,11,1000464714,83,0,256,0,"[0,0,0,0,0,0,0,0,83,0,80,7,76,18,80,18,87,25,83,32,87,40,73,43,76,51,80,51,73,62,69,69,69,69,69,65,58,76,62,73,58,73,58,80,47,83,51,83,51,83,51,94,47,94,40,94,36,98,36,102,32,102,29,105,0,0,21,105,18,105,14,98,14,102,7,94,7,87,3,83,3,80,-3,76,0,76,0,73,3,73,-7,69,-7,73,-3,69,-7,69,-7,65,-10,65,-14,58,-14,58,-18,69,-21,54,-21,58,-29,54,-29,51,-29,51,-40,47,-32,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,-29,3,-36,-25,-29,-40,-7,-36,18,-18,43,14,40,32,25,47,-7,36,-32,0,-40,-29,-36,-43,-3,-36,25,-10,43,18,36,40,18,36,-10,21,-43,-7,-43,-36,-21,-47,7,-29,32,3,47,32,29,47,3,29,-21,10,-40,0,0,-40,-7,-29,21,-3,32,10,36,32,14,29,-7,14,-25,0,-25,-18,-14,-25,7,-14,25,3,21,18,14,18,0,7,-10,-3,-21,-10,-7,-10,0,-7,7,-3,10,14,10,14,3,10,-7,3,-10,-3,-10,-10,-3,-7,7,0,10,0,0,0,0,0,0]"
CSI_DATA,98741,98:4a:6b:31:4a:10,-54,11,-99,14,37,11,1000473944,83,0,256,0,"[0,0,0,0,0,0,0,0,36,-73,40,-73,54,-73,54,-62,69,-54,76,-54,83,-47,83,-36,87,-29,91,-25,98,-14,98,-3,94,-7,94,0,98,7,94,10,98,18,94,21,98,25,91,36,91,36,91,43,91,47,91,58,83,58,91,65,83,65,73,73,0,0,73,76,58,76,54,80,43,80,43,76,40,76,32,73,32,73,25,69,25,69,14,69,14,73,14,76,10,69,10,73,7,65,7,65,0,62,-7,65,-3,69,-10,62,-18,62,-18,62,-25,51,-21,51,-29,47,-40,47,-47,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14,-36,-36,-21,-40,3,-25,32,-3,43,25,40,43,21,43,-21,21,-36,0,-40,-32,-29,-47,-3,-36,32,-10,47,21,40,40,14,43,-18,21,-40,-7,-43,-40,-21,-43,3,-32,25,7,47,29,32,43,7,43,-25,14,-43,-14,-43,0,0,-32,18,-18,32,7,40,25,21,36,3,29,-18,3,-32,-14,-25,-25,-3,-25,18,-10,21,10,21,18,3,21,-3,3,-18,-10,-14,-18,-7,-10,3,-7,10,-3,14,18,7,10,0,7,-7,7,-10,-7,-7,-14,0,-7,7,-3,10,0,0,0,0,0,0]"
